lemma	pos	semantic_tags
bandleider	NOUN	K2/S2mf
muziekkiosk	NOUN	H2/K2
muziekpaviljoen	NOUN	H2/K2
muziekkoepel	NOUN	H2/K2
muziektent	NOUN	H2/K2
verderf	NOUN	X7-
uitroepteken	NOUN	X3.2 A1.1.1 S3.2/B1
worstje	NOUN	F1 M3fn G3
-bank	NOUN	I1/H1 I1.1/I2.1c W3/M4 A9+/H1 O2 M6
spaarbankboekje	NOUN	I1/Q1.2
budget	NOUN	A9+/I1
bankroet	ADJ	I1.2+ A5.1-
bankroet	NOUN	I1.2+ A5.1-
faling	NOUN	I1.2+ A5.1-
dundoek	NOUN	O2
banier	NOUN	O2
feestdis	NOUN	F1
banket	NOUN	F1
krielkip	NOUN	L2
badinage	NOUN	Q2.2
scherts	NOUN	Q2.2
geplaag	NOUN	Q2.2
schertsen	VERB	Q2.2
doopkapel	NOUN	S9/H2
baptisterium	NOUN	S9/H2
versperren	VERB	S7.4- A1.7+ S8-
barreren	VERB	S7.4- A1.7+ S8-
reep	NOUN	F2/H1c F2/H2 F2/H5 O2 O4.4 S8- G2.1c K2
kroeg	NOUN	F2/H1c F2/H2 F2/H5 O2 O4.4 S8- G2.1c K2
toog	NOUN	F2/H1c F2/H2 F2/H5 O2 O4.4 S8- G2.1c K2
ban	NOUN	F2/H1c F2/H2 F2/H5 O2 O4.4 S8- G2.1c K2
tapkast	NOUN	F2/H1c F2/H2 F2/H5 O2 O4.4 S8- G2.1c K2
balie	NOUN	F2/H1c F2/H2 F2/H5 O2 O4.4 S8- G2.1c K2
taveerne	NOUN	F2/H1c F2/H2 F2/H5 O2 O4.4 S8- G2.1c K2
baar	NOUN	F2/H1c F2/H2 F2/H5 O2 O4.4 S8- G2.1c K2
advocatuur	NOUN	F2/H1c F2/H2 F2/H5 O2 O4.4 S8- G2.1c K2
weerhaak	NOUN	O2
primitieveling	NOUN	G2.2-/S2mf
wilde	NOUN	G2.2-/S2mf
braaien	VERB	F1
barbier	NOUN	B4/S2mf
coiffeur	NOUN	B4/S2mf
haarkapper	NOUN	B4/S2mf
kapsalon	NOUN	B4/H1
baardvogel	NOUN	L2
barcode	NOUN	Q1.1
bloot	ADJ	O4.1 B5- A13.2
blootsvoets	ADJ	B1
barrevoets	ADJ	B1
blootshoofds	ADJ	O4.2
kuim	ADV	A13.7
amper	ADV	A13.7
tooghanger	NOUN	F2/S2mf
aak	NOUN	M4fn
duwbak	NOUN	M4fn
ontschorsen	VERB	L2/X3.2
schors	NOUN	L2/X3.2 L3/O1
bast	NOUN	L2/X3.2 L3/O1
bark	NOUN	L2/X3.2 L3/O1
geblaf	NOUN	L2/X3.2 L3/O1
zeepok	NOUN	L3
drukmeter	NOUN	W4/N3.1
zeesnoek	NOUN	L2
spervuur	NOUN	G3 N5+
tonnetje	NOUN	O2
barrel	NOUN	O2
barricade	NOUN	H1
slagboom	NOUN	S8- A10- O2 S1.2.1-
grafheuvel	NOUN	O2 I2.2
steekkar	NOUN	O2 I2.2
grafterp	NOUN	O2 I2.2
barg	NOUN	O2 I2.2
kruiwagen	NOUN	O2 I2.2
tumulus	NOUN	O2 I2.2
duwkar	NOUN	O2 I2.2
kastelein	NOUN	F2/S2.2m
ruilebuiten	VERB	I2.2
basaal	ADJ	M7 A6.2+
kazerne	NOUN	M7 T2+ A1.1.1 O1 K5.1@ B1%
schildvoet	NOUN	M7 T2+ A1.1.1 O1 K5.1@ B1%
vertrekpunt	NOUN	M7 T2+ A1.1.1 O1 K5.1@ B1%
hoofdkwartier	NOUN	M7 T2+ A1.1.1 O1 K5.1@ B1%
base	NOUN	M7 T2+ A1.1.1 O1 K5.1@ B1%
honk	NOUN	M7 T2+ A1.1.1 O1 K5.1@ B1%
onderbouwd	ADJ	T2+ M6 A2.2
kritiseren	VERB	E3- Q2.2
neerslagen	VERB	E3- Q2.2
basisch	ADJ	A6.2+ A11.1+ A12+
basis-	ADJ	A6.2+ A11.1+ A12+
bassin	NOUN	O2 W3 M4
stroomgebied	NOUN	O2 W3 M4
zwelgen	VERB	M8 E2+
korf	NOUN	O2 K5.1
mandje	NOUN	O2 K5.1
baars	NOUN	K2 K3
basgitaar	NOUN	K2 K3
rotding	NOUN	S4/S2mf A5.1-/S2.2m A12-
rotzak	NOUN	S4/S2mf A5.1-/S2.2m A12-
voorvijl	NOUN	S4/S2mf A5.1-/S2.2m A12-
bastaardvijl	NOUN	S4/S2mf A5.1-/S2.2m A12-
straathond	NOUN	S4/S2mf A5.1-/S2.2m A12-
kreng	NOUN	S4/S2mf A5.1-/S2.2m A12-
hoerenjong	NOUN	S4/S2mf A5.1-/S2.2m A12-
bastaard	NOUN	S4/S2mf A5.1-/S2.2m A12-
mormel	NOUN	S4/S2mf A5.1-/S2.2m A12-
bedruipen	VERB	F1 O4.6+
vleermuis	NOUN	K5.1/O2 L2mfn S2.1f/T3+
slaghout	NOUN	K5.1/O2 L2mfn S2.1f/T3+
knuppel	NOUN	K5.1/O2 L2mfn S2.1f/T3+
badmantel	NOUN	B4/B5
ligbad	NOUN	O2/B4
ordonnans	NOUN	G3/S7.1-/S2.2m
dirigeerstok	NOUN	O2
wapenstok	NOUN	O2
stokje	NOUN	O2
baton	NOUN	O2
zuippartij	NOUN	F1
slagman	NOUN	F1
beslag	NOUN	F1
paneren	VERB	E3- F1
platwalsen	VERB	E3- F1
inslaan	VERB	E3- F1
legbatterij	NOUN	O3 G3 G3/S5+c F4
bevechten	VERB	X8+ G3 E3-
veldslag	NOUN	X8+ G3 E3- O2
zeeslag	NOUN	M4/G3fn
mal	ADJ	S1.2.6- B2-/X1
kerstbal	NOUN	O2
prulletjesnuisterij	NOUN	O2
beierse	NOUN	Z2/S2mf
beierin	NOUN	Z2/S2mf
onkuis	ADJ	S1.2.4-
bajonet	NOUN	G3
pin	NOUN	G3
bazaar	NOUN	I2.2/M7
wezen	VERB	A3+ Z5
plaatsvinden	VERB	A3+ Z5
strandjutter	NOUN	W3/M4/X2.4/S2mf M1/S2mf
bakenvuur	NOUN	O4.6+ O3
kraal	NOUN	O2
speurneus	NOUN	L2
bek	NOUN	L2 G2.1/S2mf P1/S2mf%
bekerglas	NOUN	O2
ploegboom	NOUN	W2 Y1 H2 O2/K5.1
bundel	NOUN	W2 Y1 H2 O2/K5.1
dissel	NOUN	W2 Y1 H2 O2/K5.1
biels	NOUN	W2 Y1 H2 O2/K5.1
harses	NOUN	F1 F2/O1.1
zitzak	NOUN	H5 K6/O2
bonenstaak	NOUN	N3.7-/S2mf O4.2
berin	NOUN	L2mfn I2.1/S2mf
bear	NOUN	L2mfn I2.1/S2mf
torsen	VERB	M2 E2+ A8 A9+ A1.1.1 M6 B1@
afleggen	VERB	M2 E2+ A8 A9+ A1.1.1 M6 B1@
verduren	VERB	M2 E2+ A8 A9+ A1.1.1 M6 B1@
volhouden	VERB	M2 E2+ A8 A9+ A1.1.1 M6 B1@
draaglijk	ADJ	S7.4+
bebaard	ADJ	O4.2
koelie	NOUN	A9+/S2mf
toonder	NOUN	A9+/S2mf
lager	NOUN	O2 M2 A1.5.2+ E2+ M6 X2.5+ B1@
berenvacht	NOUN	G3/B5
berenpels	NOUN	G3/B5
berenmuts	NOUN	G3/B5
puls	NOUN	X3.2 K2 M6 M7
zweving	NOUN	X3.2 K2 M6 M7
beat	NOUN	X3.2 K2 M6 M7
gelukzaligheid	NOUN	E4.1+ S9/Q1.2
schoonheidsspecialiste	NOUN	B4/I3.2/S2mf
schoonheidsspecialist	NOUN	B4/I3.2/S2mf
schoonheid	NOUN	O4.2+ B4
beauty	NOUN	O4.2+ B4
prachtexemplaar	NOUN	O4.2+ B4
schone	NOUN	O4.2+ B4
juweeltje	NOUN	O4.2+ B4
windstil	ADJ	M4 A2.1-
wenken	VERB	Q1.1 X5.2+
onderlaag	NOUN	H5 H3/L3
slaapplaats	NOUN	H5 H3/L3
tuinbed	NOUN	H5 H3/L3
bloembed	NOUN	H5 H3/L3
wandluis	NOUN	L2
heksenketel	NOUN	A1.7- G2.1-
ondersteek	NOUN	O2/B3 O2/B4
onverzorgd	ADJ	O4.2-
bouwvallig	ADJ	O4.2-
onderkomen	ADJ	O4.2-
grondgesteente	NOUN	W3 S6+
moedergesteente	NOUN	W3 S6+
kinderbedtijd	NOUN	T1.2
honingbij	NOUN	L2mfn K1/S1.1.3+
imme	NOUN	L2mfn K1/S1.1.3+
bief	NOUN	F1
bijenhuif	NOUN	H1/L2 B4
immenkorf	NOUN	H1/L2 B4
huif	NOUN	H1/L2 B4
immenhuif	NOUN	H1/L2 B4
suikerspinkapsel	NOUN	H1/L2 B4
bijennest	NOUN	H1/L2 B4
bijenkast	NOUN	H1/L2 B4
bijenhoudster	NOUN	F4/L2/S2mf
imkerin	NOUN	F4/L2/S2mf
imker	NOUN	F4/L2/S2mf
biertje	NOUN	F2
kroot	NOUN	L3
voordien	ADV	N4
voorheen	ADV	N4
verdwazen	VERB	X2.5-
stomverbaasd	ADJ	X2.5-
zat	ADJ	X2.5-
voortbrengen	VERB	A2.2 S4/B1
bedelaarster	NOUN	I1.1-/S2mf
bedelares	NOUN	I1.1-/S2mf
haveloze	NOUN	I1.1-/S2mf
armoedzaaier	NOUN	I1.1-/S2mf
aanvangen	VERB	T2+
beginnelinge	NOUN	T2+/S2mf
benijden	VERB	S1.2.2+
verrukken	VERB	A5.2- G2.2-
gedragingen	NOUN	S1.1.1 A1.1.1
gedragsmatig	ADJ	S1.1.1
achtereind	NOUN	B1
achtereinde	NOUN	B1
achterwerk	NOUN	B1
achterzijde	NOUN	B1
aanschouwen	VERB	X3.4
laattijdig	ADJ	T4-
verlaat	ADJ	T4-
aangeslagen	ADJ	E3- G3
klokkentoren	NOUN	S9/H2
verloochenen	VERB	A5.2-
kleineren	VERB	A11.1-/Q2.2
afkraken	VERB	A11.1-/Q2.2
belletje	NOUN	O2/X3.2 O4.4
vechtlustig	ADJ	E3-
oorlogvoerend	ADJ	E3-
oorlogs-	ADJ	E3-
krijgs-	ADJ	E3-
belhamel	NOUN	X2.6 S7.1+/S2mf L2
thuishoren	VERB	A9+ A1.2+ S5+
bemind	ADJ	E2+
welbemind	ADJ	E2+
beneden	ADV	M6
dreun	NOUN	B5 O2 W3 E3- K5.1
broeksband	NOUN	B5 O2 W3 E3- K5.1
oplawaai	NOUN	B5 O2 W3 E3- K5.1
ceintuur	NOUN	B5 O2 W3 E3- K5.1
omzomen	VERB	E3- M1/N3.8+
omgeven	VERB	E3- M1/N3.8+
insnoeren	VERB	E3- M1/N3.8+
omgorden	VERB	E3- M1/N3.8+
zitbank	NOUN	H5 G2.1c
halterbank	NOUN	H5 G2.1c
maatstaf	NOUN	A6/A5.1
ijkpunt	NOUN	A6/A5.1
schuinbalk	NOUN	O4.4
verbindingsknoop	NOUN	O4.4
boemelpartij	NOUN	A1.1.1/S2mf
buigtang	NOUN	A1.1.1/S2mf
doorzakfeestje	NOUN	A1.1.1/S2mf
benefietconcert	NOUN	S8+ I1.1/G1.1
benefiet	NOUN	S8+ I1.1/G1.1
gulheid	NOUN	S8+
overleveren	VERB	A9-
legateren	VERB	A9-
nalaten	VERB	A9-
beroving	NOUN	L1-
sterfgeval	NOUN	L1-
geflipt	ADJ	E3-
doorgedraaid	ADJ	E3-
aanmeren	VERB	M8/M5
bezweren	VERB	Q2.2 X7+
daarbuiten	ADV	Z5
daarbij	ADV	Z5
daarenboven	ADV	Z5
belagen	VERB	G3 E6-
bekladden	VERB	Q2.2/A5.2-
besmeuren	VERB	Q2.2/A5.2-
bezoedelen	VERB	Q2.2/A5.2-
bebrild	ADJ	O4.1
bestialiteit	NOUN	E3- G2.2- L2/S3.2
succesboek	NOUN	Q4.1/X9.2++
bèta	NOUN	Q3
verspreken	VERB	G2.2- A10+
ondertrouw	NOUN	S4
verloofd	NOUN	S4
schare	NOUN	S5+
betreuren	VERB	Q2.2/E4.1-
vooringenomenheid	NOUN	E2++ G2.2- B5
voorspanning	NOUN	E2++ G2.2- B5
partijdig	ADJ	E2++ G2.2-
biatlon	NOUN	K5.1
biathlon	NOUN	K5.1
slabbetje	NOUN	B5
armbuigspier	NOUN	B1
elleboogbuiger	NOUN	B1
gekrakeel	VERB	Q2.2/E3-
rijwiel	NOUN	M3fn
velo	NOUN	M3fn
wielrennen	VERB	M3
gebieden	VERB	I2.2 Q2.2
gelasten	VERB	I2.2 Q2.2
tweerichtings-	ADJ	M6
tweejaarlijks	ADJ	N6+
vertakking	NOUN	A6.1-
bifurcatie	NOUN	A6.1-
tweesprong	NOUN	A6.1-
tweedeling	NOUN	A6.1-
aftakking	NOUN	A6.1-
splitsing	NOUN	A6.1-
vertakken	NOUN	A6.1-
kwezel	NOUN	S1.2.3+/S2mf
sectair	ADJ	S1.2.3+
bigotterie	NOUN	S1.2.3+
bekrompenheid	NOUN	S1.2.3+
kwezelarij	NOUN	S1.2.3+
kopstuk	NOUN	A11.1+/S2mf
bobo	NOUN	A11.1+/S2mf
dikkop	NOUN	A11.1+/S2mf
brommer	NOUN	M3fn
wielrijden	VERB	M3
toeren	VERB	M3
biker	NOUN	M3/S2mf
motorrijdster	NOUN	M3/S2mf
bosbessenstruik	NOUN	F1
kielruimte	NOUN	M4
lensruimte	NOUN	M4
tweetaligheid	NOUN	Q3
wetsvoorstel	NOUN	I1.3 G1.1 Q1.2 L2
plakaat	NOUN	I1.3 G1.1 Q1.2 L2
hellebaard	NOUN	I1.3 G1.1 Q1.2 L2
wetsontwerp	NOUN	I1.3 G1.1 Q1.2 L2
inkwartieren	VERB	G3/H4
deinen	VERB	M1/N3.8-
weggooien	VERB	A1.9 X7-
binaire	ADJ	N1 Y1
tweevoudige	ADJ	N1 Y1
tweetallig	ADJ	N1 Y1
tweetallige	ADJ	N1 Y1
bindsel	NOUN	Q1.2 Q1.2/S2mf
bindmiddel	NOUN	Q1.2 Q1.2/S2mf
binder	NOUN	Q1.2 Q1.2/S2mf
schovenbinder	NOUN	Q1.2 Q1.2/S2mf
binge	NOUN	F2++ F1++ X2.4
verrekijker	NOUN	X3.4/O2
bioafbreekbaar	ADJ	O4.1
soortenrijkdom	NOUN	L1/A6.3+ L2/A6.3+ L3/A6.3+
biologische	ADJ	L1 B1
biologe	NOUN	Y1/L1/S2mf
tweevoeter	NOUN	M3fn
dubbeldekker	NOUN	M5
griet	NOUN	L2mfn S2.1f
nestkast	NOUN	L2/H1
vogeltje	NOUN	K5.1
vogelspotten	NOUN	X3.4/L2
vogelen	NOUN	X3.4/L2
afkomst	NOUN	B1 T2+
geboortedag	NOUN	T1.2/T3
moedervlek	NOUN	B1
biscuit	NOUN	F1 O4.3 G3
diocees	NOUN	S9/S7.1+
diocese	NOUN	S9/S7.1+
wisent	NOUN	L2
boortje	NOUN	N5- N5.1- O2 Y2
beetje	NOUN	N5- N5.1- O2 Y2
rotwijf	NOUN	A5.1-/S2.1f L2f Q2.2/E2- A12-
trut	NOUN	A5.1-/S2.1f L2f Q2.2/E2- A12-
kutwijf	NOUN	A5.1-/S2.1f L2f Q2.2/E2- A12-
kankerwijf	NOUN	A5.1-/S2.1f L2f Q2.2/E2- A12-
bitch	NOUN	A5.1-/S2.1f L2f Q2.2/E2- A12-
wolvin	NOUN	A5.1-/S2.1f L2f Q2.2/E2- A12-
kankeren	VERB	Q2.2/E2-
beet	NOUN	B1 F1 X3.1 N5+
bijten	NOUN	B1 F1 X3.1 N5+
hap	NOUN	B1 F1 X3.1 N5+
rasterafbeelding	NOUN	Y1
aardpek	NOUN	O1.2
zwarte	NOUN	O4.3 S5+/S2mf F2%
braambes	NOUN	F1 L3
braamstruik	NOUN	F1 L3
troepiaal	NOUN	L2
merel	NOUN	L2
krijtbord	NOUN	Q1.2
mee-eter	NOUN	B2-
ploertendoder	NOUN	K5.2
piratenvlag	NOUN	K5.2
eenentwintigen	NOUN	K5.2
blacklisten	VERB	A1.8-/G2.1
chanteren	VERB	G2.1-
chanteur	NOUN	G2.1-/S2mf
bewustzijnsverlies	NOUN	B2- A10- O4.3 G3@
geheugengat	NOUN	B2- A10- O4.3 G3@
hoefsmid	NOUN	C1/S2mf
kling	NOUN	O2
lemmet	NOUN	O2
wijten	VERB	Q2.2/G2.2- G2.1
afkeurenswaardig	ADJ	G2.2-
blancheren	VERB	O4.6+ O4.3 E2-
witten	VERB	O4.6+ O4.3 E2-
spatie	NOUN	N5--- G3 Q1.2
heiligschenner	NOUN	Q2.2/S7.2-/S9/S2mf
blasfemie	NOUN	S7.2-/S9
rukwind	NOUN	A1.1.1 X3.2
ontploffing	NOUN	A1.1.1 X3.2
gulp	NOUN	A1.1.1 X3.2
klinkklaar	ADJ	A11.2+
openlijk	ADJ	A11.2+
vlammenzee	NOUN	O4.6+ A11.2+
bles	NOUN	O4.6+ A11.2+
kol	NOUN	O4.6+ A11.2+
bleekwater	NOUN	B4
javel	NOUN	B4
desolaat	ADJ	O4.2-
guur	ADJ	O4.2-
vreugdeloos	ADJ	O4.2-
mekkeren	VERB	L2/X3.2+ Q2.2/E2-
blèren	VERB	L2/X3.2+ Q2.2/E2-
geblaat	NOUN	L2/X3.2+
zegenen	VERB	S9 A9-
zegenen	NOUN	S8+ S9/Q2.2 S7.4+
verdraaid	INTJ	Z4
amai	INTJ	Z4
blimp	NOUN	G3
blenden	VERB	X3.4-
blindelings	ADV	X3.4- X2.5-
blindweg	ADV	X3.4- X2.5-
oogklep	NOUN	O2
blein	NOUN	B2- O2
blister	NOUN	B2- O2
blaasje	NOUN	B2- O2
zorgeloos	ADV	A1.3- E6+
onbezorgd	ADV	A1.3- E6+
bliksemoorlog	NOUN	G3/N3.8+ Q4.2
sneeuwjacht	NOUN	W4
uitdeinen	VERB	X3.2+/A2.1 O4.4/A2.1 N5+/A2.1
pekelen	VERB	X3.2+/A2.1 O4.4/A2.1 N5+/A2.1
volpompen	VERB	X3.2+/A2.1 O4.4/A2.1 N5+/A2.1
kaskraker	NOUN	Q4.3/A5.1+
stomkop	NOUN	X9.1-/S2mf
blondine	NOUN	O4.1/S2mf
bloedoffer	NOUN	E3-
bloeddoorlopen	ADJ	B1 O4.2-
bloedbaan	NOUN	B1
bloeddrinker	NOUN	L2 A1.5.2-/S2mf
bloeddorstige	ADJ	E3-
stomme	ADJ	Z4 B1
bebloed	ADJ	Z4 B1
waas	NOUN	L3 X9.2+
bloeiende	ADJ	Z4 L3
bloesemen	VERB	L3 X9.2+
bloesemtijd	NOUN	L3
bloeitijd	NOUN	L3
schandvlek	NOUN	O2 O4.2- G2.2-
bloes	NOUN	B5
doorjagen	VERB	A1.1.1 X9.2- B1 W4 I1.2 A1.5.1/N5.1+ E5- O3 A2.1+
ontploffen	VERB	A1.1.1 X9.2- B1 W4 I1.2 A1.5.1/N5.1+ E5- O3 A2.1+
soldeerlamp	NOUN	O2/O4.6+
neerknuppelen	VERB	E3-
terneergeslagen	ADJ	O4.3 S1.2.4- G1.2
blauwtje	NOUN	O4.3
blauwogig	ADJ	B1 O4.1
grasklokje	NOUN	L3
bluegrass	NOUN	K2
veldbeemgras	NOUN	K2
cyanotypie	NOUN	C1 X7+
blauwkous	NOUN	X9.1+/S2.1f
bluffen	NOUN	A5.2-/Q2.2 W3
klip	NOUN	A5.2-/Q2.2 W3
blauwig	ADJ	O4.3
blunder	NOUN	A5.3-
flateren	VERB	A5.3-
blunderen	VERB	A5.3-
miskleunen	VERB	A5.3-
bot	ADJ	O4.5 A5.2+
afzwakken	VERB	O4.5
vlekje	NOUN	A10-
smet	NOUN	A10-
flou	ADJ	O4.1
uitflappen	VERB	Q2.1
rouge	NOUN	E1/B1
blush	NOUN	E1/B1
gebulder	NOUN	Q2.2/E3-
gebral	NOUN	Q2.2/E3-
mannetjesvarken	NOUN	L2mn
instappen	VERB	A1.1.1 M4 H4
logeren	VERB	A1.1.1 M4 H4
opstappen	VERB	A1.1.1 M4 H4
enteren	VERB	A1.1.1 M4 H4
controlebord	NOUN	S7.1+/S5+c O2 O1.1 H4 P1 K5.1
rak	NOUN	S7.1+/S5+c O2 O1.1 H4 P1 K5.1
kostleerling	NOUN	P1/S2mf H4/S2mf G3/S2mf
kostganger	NOUN	P1/S2mf H4/S2mf G3/S2mf
opschepperij	NOUN	S1.2.3+/Q2.2
dobberen	VERB	M1
klos	NOUN	O2/I4 O2
bobijn	NOUN	O2/I4 O2
pompon	NOUN	O2
bobsleeën	NOUN	K5.1
lijfje	NOUN	B5
keurslijf	NOUN	B5
substantie	NOUN	B1 O2 S5+c O4.1 S2mf
hoofddeel	NOUN	B1 O2 S5+c O4.1 S2mf
lichaamsbouwer	NOUN	K5.1/S2mf
lijfgarde	NOUN	S8+/A15+/I3.2/S2mf
persoonsbeveiliger	NOUN	S8+/A15+/I3.2/S2mf
lijfwacht	NOUN	S8+/A15+/I3.2/S2mf
zomp	NOUN	W3 B4/H5
bietebauw	NOUN	O4.2-/S2.2m S9mfn
overdonderen	VERB	X2.5-
zooien	VERB	O4.6+ E3-
zieden	VERB	O4.6+ E3-
kookpunt	NOUN	B2- O4.6+@
boiler	NOUN	O2
vetgedrukt	ADJ	O4.1 E5+
boudweg	ADV	E5+
poller	NOUN	O2
bolder	NOUN	O2
meerpaal	NOUN	O2
verkeerspaal	NOUN	O2
aanlegpaal	NOUN	O2
uitkafferen	VERB	Q2.2
schicht	NOUN	O2 W4@
grendel	NOUN	O2 W4@
flop	NOUN	G3 N5+
afgaan	VERB	G3 E2- N3.8+
bekogelen	VERB	G3 N5+ Q2.2 A1.1.1
bomvrij	ADJ	A10- A15+
goudmijn	NOUN	I1.1+
goudader	NOUN	I1.1+
bondage	NOUN	A1.7+ S3.2@
balein	NOUN	B1
graat	NOUN	B1
knekel	NOUN	B1
beendroog	ADJ	O1.2-
kurkdroog	ADJ	O1.2-
gortdroog	ADJ	O1.2-
vreugdevuur	NOUN	O4.6+
brandstapel	NOUN	O4.6+
jovialiteit	NOUN	S1.2.1+
hartelijkheid	NOUN	S1.2.1+
motorkap	NOUN	M3 B5
extraatje	NOUN	I1.1+ A5.1++ X2.6-
boegeroep	NOUN	E2-/Q2.2
tiet	NOUN	B1 A5.3-
boekensteun	NOUN	O2
reservatie	NOUN	A9+/Q2.2 G2.1
eigengereid	ADJ	Q4.1
schools	ADJ	Q4.1
boekenworm	ADJ	Q4.1
litterair	ADJ	Q4.1
pamflet	NOUN	Q4.1
boekenwinkel	NOUN	Q4.1/I2.2
boekenwurm	NOUN	Q4.1/S2mf
giek	NOUN	N5++ I2.1/N5++ X3.2 O2
boem	NOUN	N5++ I2.1/N5++ X3.2 O2
hoogconjunctuur	NOUN	N5++ I2.1/N5++ X3.2 O2
hausse	NOUN	N5++ I2.1/N5++ X3.2 O2
dreunen	VERB	N5+++ X3.2
duwtje	NOUN	S8+
zetje	NOUN	S8+
jatten	VERB	S8+
draagraket	NOUN	B3 M2 A5.1+/A2.1
huls	NOUN	B5 M3 E3-
beschermhuls	NOUN	B5 M3 E3-
buitengooien	VERB	E3-
eruitgooien	VERB	E3-
schoppen	VERB	E3-
eruittrappen	VERB	E3-
afranselen	VERB	E3-
cabinet	NOUN	H1
opstart	NOUN	S8+/S5-
laarzentrekker	NOUN	S8+/S5-
laarzenstrop	NOUN	S8+/S5-
drankorgel	NOUN	F2/H1c F2/S2mf
zatlap	NOUN	F2/H1c F2/S2mf
begrenzen	VERB	M7/G1.1 M6
border	NOUN	M7/G1.1 O2 B5 L3/H3
demarcatie	NOUN	M7/G1.1 A7-
grenslijn	NOUN	M7/G1.1 A7-
demarcatielijn	NOUN	M7/G1.1 A7-
scheidingslijn	NOUN	M7/G1.1 A7-
boring	NOUN	X5.2-/S2mf X5.2- W3/M4
wedergeboren	ADJ	S9 T3-/X2.1
stadsdeel	NOUN	M7c G1.1c
deelgemeente	NOUN	M7c G1.1c
ontlenen	VERB	A9+
eindbaas	NOUN	S7.1+/S2mf
chef	NOUN	S7.1+/S2mf
bazin	NOUN	S7.1+/S2mf
plantkundige	NOUN	L3/S2mf
botanica	NOUN	Y1/L3
plantkunde	NOUN	Y1/L3
verprutsen	VERB	A5.1-
allebei	DET	N5
allebeide	DET	N5
alletwee	DET	N5
beiden	DET	N5
moeite	NOUN	E6- E3- G2.2- A12-
bottelen	VERB	A1.1.1 E5- A10-
knelpunt	NOUN	S8- A12- M8
bottleneck	NOUN	S8- A12- M8
bottom	NOUN	N4 M6 B1 A5.1---
bodemloze	ADJ	A1.7- N3.1
kei	NOUN	W3
rotsblok	NOUN	W3
hoofdweg	NOUN	M3/H3
bons	NOUN	M1 O4.5
afketsen	NOUN	M1 O4.5
terugsprong	NOUN	M1 O4.5
ketsen	VERB	M1 M2 I1.2
buitenwipper	NOUN	G2.1/S2mf O2
uitsmijter	NOUN	G2.1/S2mf O2
geacht	ADJ	A1.7+ S6+ M6
bereid	ADJ	A1.7+ S6+ M6
ruiker	NOUN	L3 X3.1
bouquet	NOUN	L3 X3.1
burgerklasse	NOUN	S5/I1.1 G1.2
runds	ADJ	L2 S1.2.6-
boeg	NOUN	O4.1/B1/S7.2+ S1.2.4+ B5 G3 K2 M4
strijkstok	NOUN	O4.1/B1/S7.2+ S1.2.4+ B5 G3 K2 M4
o-benig	ADJ	O4.1
kuisen	VERB	A2.1+
ingewande	NOUN	B1
koersbal	NOUN	O2 K5.1
strikje	NOUN	B5
vlinderdas	NOUN	B5
buks	NOUN	O2 O4.4 Q4.3 G2.1 H2 K5.1 B5/K5.1@ A4.1@
vuistslag	NOUN	O2 O4.4 Q4.3 G2.1 H2 K5.1 B5/K5.1@ A4.1@
buksboom	NOUN	O2 O4.4 Q4.3 G2.1 H2 K5.1 B5/K5.1@ A4.1@
bok	NOUN	O2 O4.4 Q4.3 G2.1 H2 K5.1 B5/K5.1@ A4.1@
buxus	NOUN	O2 O4.4 Q4.3 G2.1 H2 K5.1 B5/K5.1@ A4.1@
vuistvechter	NOUN	K5.1/S2mf L2mfn
boxer	NOUN	K5.1/S2mf L2mfn
pugilist	NOUN	K5.1/S2mf L2mfn
bukshout	NOUN	O1.1
buxushout	NOUN	O1.1
palmhout	NOUN	O1.1
boy	NOUN	S2.2m L2m@
huisboy	NOUN	S2.2m L2m@
nikker	NOUN	S2.2m L2m@
jongens	INTJ	Z4
tsjongejonge	INTJ	Z4
beha	NOUN	B5
bustehouder	NOUN	B5
bretels	NOUN	B3 L2/N5 Q3 O2
adelaarsvaren	NOUN	L3
haakje	NOUN	O2 A4.1 Q3
ruk	NOUN	B5 B4 O4.4
hersens	NOUN	B1 X2 X9.1+ X9.1+/S2mf
intellect	NOUN	B1 X2 X9.1+ X9.1+/S2mf
breinbaas	NOUN	B1 X2 X9.1+ X9.1+/S2mf
geesteskind	NOUN	A9+/X2.1
hersenkind	NOUN	A9+/X2.1
brainstorm	NOUN	X2.4
lintvaren	NOUN	O2
braak	NOUN	O2
afremmen	VERB	M8
zemel	NOUN	F1
branche	NOUN	S5+c L3 A4.1
bedrijfstak	NOUN	S5+c L3 A4.1
branch	NOUN	S5+c L3 A4.1
vakgebied	NOUN	S5+c L3 A4.1
aftakken	VERB	N5+ A2.1+
brandmerken	VERB	Q1.1
brandmerk	NOUN	A4.1 Q1.1
brandewijn	NOUN	F2
messing	NOUN	O1.1 I1.1 K2 G3/S7.1+
koperblazers	NOUN	O1.1 I1.1 K2 G3/S7.1+
geelkoperen	NOUN	O1.1 I1.1 K2 G3/S7.1+
geelkoper	NOUN	O1.1 I1.1 K2 G3/S7.1+
vechtpartij	NOUN	E3-
knokpartij	VERB	E3-
gespierd	ADJ	S1.2.5+/O4.1
gebalk	NOUN	X3.2
ondoordringbaar	ADJ	S1.2.3+ O1.1
schel	ADJ	S1.2.3+ O1.1
keihard	ADJ	S1.2.3+ O1.1
