lemma	pos	semantic_tags
hævere	NOUN	F4/S2mf A9+/S2mf
rosine	NOUN	F1
hævning	NOUN	M2 N5+/A2.1 A5.1+/A2.1 X3.2+ A9+ A1.1.1 A2.2 F4 Q2.2 S4
rake	NOUN	O2 S2/G2.2-m% O4.4% B4/S2mf A1.1.1
rake	VERB	A1.1.1
provision	NOUN	I1.1
raker	NOUN	B4/S2mf
rake	ADJ	A1.1.1
rakisk	ADJ	O4.2
rally	NOUN	S1.1.1 K5.1 S1.2.5+/A2.1
rally	VERB	S1.1.1 S1.2.5+/A2.1
rallyende	ADJ	S1.1.1 S1.2.5+/A2.1
bukk	NOUN	L2mn O2
vandreri	NOUN	M1/K1
vandrer	NOUN	K1/S2mf Q2.1/N5+mf M1/S2mf
vandrere	NOUN	K1/S2mf
sløvt	NOUN	M1/K1
konsekvenser	NOUN	A2.2
rampe	NOUN	O2
rampage	NOUN	E3-/A1.1.2
vold	NOUN	H1/G3 E3-
volde	NOUN	H1/G3
ramper	NOUN	O2
skaklet	ADJ	O4.2- O4.1
løb	VERB	M1/N3.8+ G1.2 G2.1- X3.3 S7.1+ A1.1.1 T2++ M3 S4 A6.3+ K4
ranch	NOUN	M7/F4
rancher	NOUN	F4/S2mf
ranchdrift	VERB	F4
ranchdrift	NOUN	F4
råd	ADJ	O4.2- A1.1.2 A5.1- G2.2- B2- Z4 N5+
rand	NOUN	I1
tilfældighed	NOUN	A1.4
tilfældiggøre	VERB	A1.4
tilfældiggørelse	VERB	A1.4
tilfældiggørelse	NOUN	A1.4
lystig	ADJ	S3.2 A1.1.2
ringede	VERB	Q1.3 X3.2 A1.7+
range	VERB	A6.3+ O4.1
afstandsmåler	NOUN	N3.3/O2
afstandsmålere	NOUN	N3.3/O2
ranger	NOUN	G2.1/S2mf L2/S2mf
ranging	NOUN	A6.3+ O4.1
ranging	ADJ	A6.3+ O4.1
rank	ADJ	N5.2+ O4.2- N5++%
rang	NOUN	S7.1+ S5+ M3 A5.1
rangere	VERB	A5.1 S7.1++
rangliste	ADJ	S7.1+
rangliste	NOUN	A5.1
irriterede	VERB	E3-
rækker	NOUN	S7.1+ S5+ M3 A5.1 Q1.2/N4 N4 N5+ M7 M3/H3 M4 E3-
rækker	VERB	A5.1 S7.1++
ransage	VERB	A1.1.2
ransagede	VERB	A1.1.2
ransagning	VERB	A1.1.2
ransagning	NOUN	A1.1.2
løsnek	NOUN	I1.3
løskøbe	VERB	I1.3
løskøbt	VERB	I1.3
rap	NOUN	X3.2 G2.1 K2 E3-
rappe	VERB	X3.2 Q2.1 E3- K2
voldtægt	NOUN	G2.1-/S3.2 A1.1.2 G2.1-/E3-
voldtage	VERB	G2.1-/S3.2
voldtægtsoffer	ADJ	G2.1-/S3.2
rapide	NOUN	W3/M4
rapider	NOUN	W3/M4
voldtægtsforbryder	NOUN	G2.1-/S3.2/S2.2m
rapper	NOUN	K2/S2mf
rappere	NOUN	K2/S2mf
rapport	NOUN	S1.1.2+ Q2.2 X3.2
rapporteur	NOUN	X2.4/S2mf
sjældenhed	NOUN	A6.2- N6-
røvhul-lignende	ADJ	G2.2-
røvhulagtig	ADJ	G2.2-/S2mf
råb	ADJ	A1.3-
udslæt	NOUN	B2- N5
skive	ADJ	A1.3--
råbt	ADV	A1.3- N3.8+
rasp	VERB	X3.2
rasp	NOUN	X3.2 O2
hindbær	NOUN	F1 S1.2.4-
rotte	NOUN	L2mfn G2.2-/S2mf Q2.2
rotte	VERB	Q2.2 A1.9
rata	ADJ	N5
rata	ADV	N5
rottepose	NOUN	O4.2-/S2mf
rotteposer	NOUN	O4.2-/S2mf
ratchet	VERB	N5+/A2.1 M2
skattepligtig	ADJ	A5.1 I1.1/H1 I1.1/G1.1
satser	NOUN	N3.8 N5 I1.3
hellere	ADV	Z4 E2++ A13.5
ratifikation	NOUN	S7.4+
ratificeret	VERB	S7.4+
ratificere	VERB	S7.4+
ratificering	VERB	S7.4+
vurdering	ADJ	A5.1 I1.3/H1
ratio	NOUN	N2
ration	NOUN	S1.1.2+
rationere	VERB	S1.1.2+
rationel	ADJ	S1.2.6+
rationale	NOUN	A2.2
rationalisering	NOUN	X2.1 N3.2-/A2.1
rationalisere	VERB	X2.1 N3.2-/A2.1
rationaliseret	ADJ	N3.2-/A2.1
rationaliserende	ADJ	X2.1 N3.2-/A2.1
rationalitet	NOUN	X2.1 S1.2.6+
rationelt	ADV	S1.2.6+
rationeret	ADJ	S1.1.2+
rationeret	VERB	S1.1.2+
rationerende	ADJ	S1.1.2+
rationering	NOUN	S1.1.2+
rationer	NOUN	S1.1.2+
rotter	NOUN	L2
rotang	NOUN	O2
rasle	NOUN	X3.2 K6
rasle	VERB	X3.2 E3- G2.1-/F4 M1
raslet	ADJ	E3-
raslende	VERB	X3.2 E3-
raslende	NOUN	X3.2
rotteagtig	ADJ	E3- O4.2- L2
hæs	ADJ	X3.2
hærger	NOUN	A1.1.2
hærger	VERB	A1.1.2
rave	NOUN	K2 X5.2+ K1 Q2.2 X5.2+/Q2.1 E3-
rave	VERB	X5.2+/Q2.1 E3-
ravn	NOUN	L2 L2mfn K5.2
ravne	NOUN	L2
raver	NOUN	K1/S2mf
ravers	NOUN	K1/S2mf
ræsende	ADJ	B2-/X1
ravioli	NOUN	F1
røvet	VERB	G2.1-/E3- A1.1.2 G2.1- A9-
henrivende	ADJ	O4.2 X5.2+
strå	NOUN	W2 Y1 L3 O2
rayon	NOUN	O1.1
rayoner	NOUN	B5 O1.1
stråler	NOUN	W2 Y1
nedbrudt	VERB	A1.1.2
angående	ADP	Z5
genanvende	VERB	Q2.2/N6+ A1.5.1/N6+ A1.5.1/N6
omarrangere	VERB	A2.1+
vurderet	VERB	X2.4/N6+ A5/N6+ P1
brande	VERB	A4.1/N6+
brandet	VERB	A4.1/N6+
branding	NOUN	A4.1/N6+
genopbygge	VERB	H1/N6+ A1.1.1/N6+ X2.1/T1.1.1 S7.1+/A2.1 A1.1.1
genopbygning	NOUN	H1/N6+ A1.1.1/N6+ S7.1+/A2.1 A1.1.1 X2.1/T1.1.1
genopbygget	VERB	H1/N6+ A1.1.1/N6+ S7.1+/A2.1 A1.1.1 X2.1/T1.1.1
opsummere	VERB	N6+ I3.1/A2.1 Q2.1 Q2.2
opsummeret	VERB	N6+ I3.1/A2.1
konceptualiseret	VERB	X4.1
designing	NOUN	C1/N6+
udkast	ADJ	Q1.2/N6+
genvalge	VERB	G1.2/X7+/N6+
genvalgt	VERB	G1.2/X7+/N6+
genvalg	NOUN	G1.2/X7+/N6+
betoner	VERB	A11.1+/N6+
genindføre	VERB	A1.1.1/N6+
genindførelse	NOUN	A1.1.1/N6+ S9
energifyde	VERB	X5.2+/A2.1+
ombygge	VERB	A2.1+
indgået	VERB	M1/N6+
undersøger	VERB	A2.1/X2.1 X2.4
genfyldelig	ADJ	O4.1
tilpasninger	NOUN	H5/A2.1
hus	VERB	H4/A2.1
bolig	VERB	H4/A2.1
investeret	VERB	I1.1/N6+
genstart	NOUN	T2+/N6+
genstarte	VERB	T2+/N6+
genstartet	VERB	T2+/N6+
menuere	VERB	Q4.3
menuering	NOUN	Q4.3
mixe	VERB	A1.1.1/N6+ K3/N6+
mix	NOUN	A1.1.1/N6+ K3/N6+
omhypotek	NOUN	I1.2/H1
omhypotek	VERB	I1.2/H1
omhypotekering	NOUN	I1.2/H1
omhypotekere	VERB	I1.2/H1
motiveret	VERB	X5.2+
forbryde	VERB	G2.1/N6+
forbrydelse	VERB	G2.1/N6+
åbnet	VERB	A10+/N6+ T2+/N6+ A10+ S8+ B5
omorganisation	NOUN	A2.1+
omorganisationer	NOUN	A2.1+
papir	VERB	H5/A2.1
rør	VERB	H1/N6+
genfremme	VERB	Q2.2/N6+
genfremme	NOUN	Q2.2/N6+
genkør	VERB	K5.1/N6+ Q4.3/N6+
genoptag	VERB	K3/N6+ A9+/N6+ Q4.3/N6+ K3
genoptagelse	NOUN	K3/N6+ Q4.3/N6+ T2+/N6+
genrute	VERB	M6 S7.1+
gengnid	NOUN	K3
gengnid	VERB	K3
genforhandle	VERB	I2.2/N6+
genunderskriv	VERB	Q1.2/N6+
genafprøv	VERB	P1/X2.4
genafprøvning	NOUN	P1/X2.4
genstart	VERB	T2+/N6+
genstarter	NOUN	T2+/N6+mf
genstartning	NOUN	T2+/N6+
gentag	VERB	Q2.1/N6
gentaget	ADJ	Q2.1/N6 N6+
gentagelse	NOUN	Q2.1/N6 G2.1-/N6+ Q4.3/N6+ N6+ F1/B1@
gentagelser	NOUN	Q2.1/N6 P1/X2.4
genbetone	VERB	Q2.2/N6+
genindsend	VERB	A9-
genforsyning	VERB	A9-/N6+
genopstå	VERB	A10+ M3/H1 A10+/N6+
genopstået	ADJ	A10+ M3/H1
genopståelse	NOUN	A10+ M3/H1 A10+/N6+
genoptaget	VERB	G3 A9+/N6+ P1/N6+ C1/N6+ Q4.3/N6+ A1.1.1/N6+
genuddanne	VERB	P1/N6 P1
genuddannelse	NOUN	P1/N6 P1 X2.3+
genret	NOUN	G2.1/N6+ X2.4/N6+
genanvend	VERB	A1.5.1/N6+
genanvendt	VERB	A1.5.1/N6+ A1.5.1/N6
genopfrisk	VERB	A2.1+
genopfrisket	ADJ	A2.1+
genisolér	VERB	O3/N6+
genformulér	VERB	Q2.2/N6+
genformuleret	VERB	Q2.2/N6+
genforfat	VERB	Q1.2/N6+
genforfattet	VERB	Q1.2/N6+
nå	NOUN	N3.3 X9.1+
nående	ADJ	M1 N3.3 Q2.1 X9.2+
reaktion	VERB	A1.1.1 A6.1- B2- Y1
reakterende	ADJ	A1.1.1 A6.1- B2- Y1
reaktion	NOUN	A1.1.1 A6.1- B2- Y1
reaktionær	ADJ	G1.2
reaktiv	ADJ	A1.1.1 Y1
reaktor	NOUN	Y1
reaktorer	NOUN	Y1
læs	VERB	Q3 Q1.2 X3.2+ X2.5+ P1 A10+
læser	NOUN	Q4.1/S2mf Q4.2/S2mf P1/S2mf Q4.1
læsere	NOUN	Q4.1/S2mf Q4.2/S2mf P1/S2mf Q4.1
læserkreds	NOUN	Q4.1/S2c Q4.2/S2c P1
villigt	ADV	X5.2+ A12+ X7+
parathed	NOUN	X7+ X5.2+ S8+
læsning	VERB	Q3 Q1.2 X3.2+ X2.5+ P1 A10+
tilpas	VERB	A2.1+/N6+
læsninger	NOUN	Q1.2
genannoncer	VERB	Q2.2/Q2.1
genannoncering	NOUN	Q2.2/Q2.1
klar	ADV	A1.5
klar	VERB	A1.1.1
klar-til-drik	ADJ	F2
klar-til-spise	ADJ	F1
bekræft	VERB	Q2.2
virkelig	ADJ	A3+ A5.2+ A5.4+ A13.3
virkelighedsnær	ADJ	A5.4+ A3+
real-time	ADJ	Y2 T1.1.2
virkelig-verden	ADJ	A3+
realiserbar	ADJ	A7+ A9+
realisér	VERB	X2.5+ X9.2+
realiseret	ADJ	X2.5+ X9.2+
realiserende	ADJ	X2.5+ X9.2+
realisme	NOUN	A3+/A1.6 C1 X2.1
realist	NOUN	A3+/S2mf C1/S2mf
realistisk	ADJ	A3+/A1.6 S1.2.6+
realistisk	ADV	A3+/A1.6 S1.2.6+
realister	NOUN	A3+/S2mf C1/S2mf
realiseret	VERB	X2.5+ X9.2+
rigs	NOUN	A4.1 M7
fastlægger	NOUN	I2.2/S2mf
ejendomsmarked	NOUN	H1
boret	VERB	A2.1+
boret	ADJ	A2.1+
høst	VERB	F4 A9+
høstet	ADJ	F4 A9+
høstende	ADJ	F4 A9+
genopstået	VERB	A10+/N6+
genansøg	VERB	Q2.2/N6+ A1.5.1/N6
genovervejelse	NOUN	A5.1/N6+ N6+/X2.1
opdrage	VERB	S4 F4 M1
bag	NOUN	M6 B1@
omarranger	VERB	A2.1+
omarrangeret	VERB	A2.1+
omarrangering	NOUN	A2.1+
bagud	ADJ	M6
bagud	ADV	M6
grund	NOUN	A2.2 X2.1 W3/M4 L2
resonere	VERB	X2.1 Q2.2
rimelig-udseende	ADJ	O4.2+
resonerede	VERB	X2.1 Q2.2
resonerede	ADJ	X2.1
resonering	VERB	X2.1 Q2.2
resonans	NOUN	X2.1 Q2.2 A11.1+ X3.2
samles	VERB	A1.1.1 S5+
beroliget	ADJ	E6+
beroligende	ADV	E6+
genbalancering	NOUN	I1.1/A2.1+
tilbagebetaling	NOUN	I1.1 I1.1+/A9- I1.2- S1.1.2+ M1 A9- N6 G1.1/Q1.2 M3 K5.1 Y2%
tilbagebetale	VERB	I1.1 I1.1+/A9- M1 A9- N6
tilbagebetalt	VERB	I1.1 M1 A9- N6
tilbagebetaler	VERB	A9- M1 N6 S1.1.2+ K5.1 N6+ A2.1+
tilbagebetalinger	NOUN	I1.1 M1 A9- S1.1.2+ N6+ G1.1/Q1.2 M3 G1.2 K5.1
oprører	NOUN	G3/S2mf G1.2/A6.1-/S2mf A6.1-/S2mf
oprøre	VERB	G1.2/A6.1- S8- A6.1- G3 G1.2
oprørt	VERB	G1.2/A6.1- S8-
oprør	VERB	G1.2/A6.1- S8-
oprøriske	ADJ	S8- E3-
genfødsel	NOUN	T2+/N6+
genfødt	VERB	B1/N6+
tilbage	NOUN	M1 A5.1- S3.2 N5.2+ H1/T1.1.1 L1-
genbranding	NOUN	A4.1/N6+
genopbygger	VERB	H1/N6+ A1.1.1/N6+
genkøbe	VERB	I2.2
genkøb	NOUN	I2.2
rek	NOUN	K1
genberegne	VERB	N2
tilbagekalde	VERB	X2.2+ I3.1-/G1.2 I2.2/T2- K5.2 A6.1+
tilbagekalder	VERB	X2.2+ I3.1-/G1.2 I2.2/T2- K5.2 A6.1+
tilbagetrækning	VERB	Q2.2/Z6 T4-
opsummering	NOUN	Q2.1 Q2.2 G2.1 Q1.2
genkapitalisere	VERB	I2.1/I1
genkapitalisering	NOUN	I2.1/I1
genopsummere	VERB	Q2.1 Q2.2
genopsummering	NOUN	Q2.1 Q2.2
tilbageerobring	NOUN	A9+
nyteppe	VERB	H5/N6+
nyteppet	VERB	H5/N6+
nyteppe	NOUN	H5/N6+
rekognoscering	NOUN	X2.4 G3
tilbagetrukket	VERB	M1 N5- A11.1- B1/B2 M2 S1.1.3- A2.1+
tilbagetrækker	VERB	M1 N5- A11.1- B1/B2
tilbagetrækkende	VERB	M1 N5- A11.1- B1/B2
kvittering	NOUN	Q1.2/I1 I1.1 A9+
kvittere	VERB	Q1.2/I1
kvitteringer	NOUN	Q1.2/I1 I1.1 A9+
modtagelig	NOUN	I1.2
modtagelige	NOUN	I1.2
modtaget	VERB	A9+ S5+
konkursforvaltning	NOUN	I2.1/I1.2
nylig	ADJ	T3-
nylig	ADV	T3---
receptionist	NOUN	S1.1.1/S2mf
receptor	NOUN	B1
receptorer	NOUN	B1
pause	VERB	T1.2/T2-
konjunktur	NOUN	I2.1/N5-
processional	ADJ	I2.1/N5- M1%
konjunkturel	ADJ	I2.1/N5-
recessiv	ADJ	I2.1/N5-
genoplade	VERB	O3
genopladelig	ADJ	O3
genkontrollere	VERB	X2.4/A5.3/N6+
genkontrolleret	VERB	X2.4/A5.3/N6+
tilbagefald	NOUN	G2.1-/N6+
tilbagefaldsmand	NOUN	G2.1-/N6+/S2mf
tilbagefaldsmænd	NOUN	G2.1-/N6+/S2mf
opskrift	NOUN	F1 X4.2
gensidighed	NOUN	N2
gensidiggøre	VERB	S1.1.2+
recital	NOUN	K1 Q1.2 Q2.2
skødesløs	ADJ	A1.3- E2- B2-
regnet	VERB	X2.1 N2 S7.1+ Q1.2 X6+
tilbagekræve	VERB	A9+/N6+
genindvundet	ADJ	A9+
genindvundet	VERB	A9+
genindvinding	NOUN	A9+/N6+
genklassificering	NOUN	A4.1/A2.1
genklassificeret	ADJ	A4.1/A2.1
genklassificeret	VERB	A4.1/A2.1
genklassificerer	VERB	A4.1/A2.1
genklassificere	VERB	A4.1/A2.1 S7.1/A2.1
genklassificerende	ADJ	A4.1/A2.1
recliner	NOUN	K1 M6
recliner	VERB	M1 K1 M6
reclinerende	ADJ	M6
genkendelig	ADJ	X2.2+ A11.2+
genkendelse	NOUN	X2.2+ X2.5+ S7.4+ G2.1+ S1.1.1 A6.1+ A5.4-
genkende	VERB	X2.2+ X2.5+ S7.4+ G2.1+ S1.1.1
genkendt	ADJ	X2.2+ X2.5+ S7.4+ G2.1+ S1.1.1
genkender	NOUN	O2
genkendere	NOUN	O2
genkendende	ADJ	X2.2+ X2.5+ S7.4+ G2.1+ S1.1.1
genkendelsesenhed	NOUN	O2
genkendelsesenheder	NOUN	O2
huske	VERB	X2.2+
erindring	NOUN	X2.2+ X2.2+/S7.2+ X2.1/T1.1.1
anbefalende	ADJ	Q2.2
belønning	NOUN	I1/A9- I1.1/I3.1 S1.1.4+ I1.1+ A5.1+/A2.2
belønnet	VERB	I1/A9- I1.1/I3.1 A9- A5.1+/A2.2 I1.1+ S1.1.4+
forenelig	ADJ	S1.2.1+/E3+ A6.1
forlige	VERB	A6.1 S1.2.1+/E3+ X2.5+
forligelse	NOUN	S1.2.1+/E3+ A6.1 S9
omkonfiguration	NOUN	A2.1+
omkonfigurere	VERB	A2.1+
efterretning	NOUN	G3
genoprette	VERB	A2.1+ F1 A5.1+/A2.1 I2.2/H5 T2+/N6+ A1.1.1/N6+ B3 S8+ C1 A9-
optaget	ADJ	N5.2+ Q1.2 K3 Q4.3 A1.7+
optager	NOUN	K3 O2 K2 G2.1/S2mf K3/S2mf
optagelser	NOUN	Q1.2 K3 T1.1.1 N5+
fortalt	VERB	N1/N6+ Q2.1
tilflugt	NOUN	A1.1.1 A15+/M7 A10-
genvinde	VERB	B2+ A5.1+/A2.1 A9+
gendrevet	ADJ	B2+ A5.1+/A2.1 A9+
gendrevet	VERB	B2+ A5.1+/A2.1 A9+
gendrivende	ADJ	B2+ A5.1+/A2.1 A9+
gendrive	VERB	B2+ A5.1+/A2.1 A9+
gendrivelse	NOUN	B2+ A5.1+/A2.1 A9+ B2
underholdningsmæssigt	ADV	K1
rekruttere	VERB	I3.1/A9+
rekruttering	NOUN	I3.1/A9+
rekrutterende	ADJ	I3.1/A9+
rektalt	ADV	B1
rektangel	NOUN	O4.4
rektangulær	ADJ	O4.4
rettelse	NOUN	A5.3+/A2.1
rettet	VERB	A5.3+/A2.1 O4.4/A2.1
retter	VERB	A5.3+/A2.1
endarm	NOUN	B1
gentagende	ADJ	N6+ Q2.1/N6 A2.1+/N6+ F1/B1@
genanvendelig	ADJ	A1.5.1/N6
genanvendt	ADJ	A1.5.1/N6 A1.5.1/T1.1.1
genanvender	VERB	A1.5.1/N6
genanvendelse	ADJ	A1.5.1/N6
genanvendelse	NOUN	A1.5.1/N6
rød	ADJ	O4.3 G1.2 L3 Z4 O4.2-
rød	NOUN	O4.3 G1.2/S2mf L2 O2 B4
rødfrakket	NOUN	K1/S2mf G3/S2.2m
riben	NOUN	F1 L3
ribner	NOUN	F1 L3
rødlig	ADJ	O4.3
renovere	VERB	C1/H1 H5/A2.1 A5.1+/A2.1/H1
renovering	VERB	C1/H1
renovering	NOUN	C1/H1 H5/A2.1 A5.1+/A2.1/H1
indløselig	ADJ	A5.1+/A2.1 A9+ I2.1
gendefinere	VERB	A2.1+
løsning	NOUN	S9 S8+ A9+ X6+ X9.2+ X4.2 O1.2
omplacere	VERB	M2
omdesign	VERB	C1 X7+ B5
genudvikle	VERB	A2.1+
genudviklet	ADJ	A2.1+
genudviklet	VERB	A2.1+
genudvikling	NOUN	A2.1+
omgjorde	VERB	A1.1.1/N6+
omdirigere	VERB	M6 A2.1+
genopdage	VERB	A10+/N6+
genopdaget	VERB	A10+/N6+
genopdagelse	VERB	X2.1/N6+
omfordele	VERB	A9-/N6
omfordelt	VERB	A9-/N6
omfordeler	VERB	A9-/N6
omdirigeret	VERB	M6
omgjort	VERB	A2.1+ A1.1.1/N6+
fordoble	VERB	N5+
genoptegne	VERB	C1/N6+ A2.1+
genoptegning	NOUN	C1/N6+ A2.1+
genoprettelse	NOUN	A5.1+/A2.1 T3-/A2.1 B3 S8+ I1.2 A2.1+ C1 A9-
reducere	VERB	N5-/A2.1 N3.2-/A2.1 A12-/A2.1 A2.2 F1
reduktion	NOUN	N5-/A2.1 N3.2-/A2.1 A12-/A2.1 A2.2 F1 Y1@
reducerende	ADJ	N5-/A2.1 N3.2-/A2.1 A12-/A2.1 A2.2 F1
rev	NOUN	W3
lugte	VERB	X3.5
svimle	VERB	M1/E3- E4.1-
genopføre	VERB	A1.1.1/N6+
genopførelse	NOUN	A1.1.1/N6+
omkonstruere	VERB	A2.1+
omkonstruktion	NOUN	A2.1+
genevaluering	NOUN	A5/N6
genundersøgt	VERB	A2.1/X2.1
domme	VERB	K5.1
nyfacade	VERB	A1.1.1/N6+
nyfacaderet	VERB	A1.1.1/N6+
spisesal	NOUN	H2/F1
referere	VERB	Q2.2 Q1.2
dommergerning	NOUN	K5.1
referent	NOUN	Q3
henvisninger	NOUN	Q2.2
henvis	VERB	Q2.2 Q1.2
henvis	ADJ	Q2.2 Q1.2
henvisende	ADJ	Q2.2 Q1.2
henviser	VERB	Q2.2 Q1.2
påfyldning	NOUN	F2 O2
påfylde	VERB	N5++
refinansiere	VERB	I1
forfine	VERB	A1.1.1 A5.1+/A2.1
forfinet	ADJ	S1.2.4+ O4.2+ O4.1
forfinelse	NOUN	A5.1+/A2.1
forfiner	NOUN	I4/S2mf
forfinere	NOUN	I4/S2mf
raffinaderi	NOUN	I4/H1
raffinering	ADJ	A1.1.1 A5.1+/A2.1
raffinering	NOUN	A1.1.1 A5.1+/A2.1
omfinde	VERB	A1.1.1/N6+
omfindelse	NOUN	A1.1.1/N6+
omstille	VERB	H5/A2.1
omstilling	NOUN	H5/A2.1
omstilling	VERB	H5/A2.1
omstillende	ADJ	H5/A2.1
reflektere	VERB	A10+ Y1/M2 X3.4 X2.1 A5.1
reflekterende	ADJ	A10+ Y1/M2 X3.4 X2.1 A5.1
refleks	NOUN	X3.4 Y1/M2 A2.2/A10+ X2.1 B1
reflekser	NOUN	X3.4 A2.2/A10+ X2.1
refleksiv	ADJ	X2.1 A2.2/A10+ O4.1 B1
refleksivt	ADV	X2.1
reflektivitet	NOUN	O4.1
reflektor	NOUN	O2
reflekterer	VERB	A10+ Y1/M2 X3.4 X2.1 A5.1
refleksolog	NOUN	B3/S2mf
genfokus	VERB	X5.1+/A2.1+ X3.4 A4.2+
genfokuseret	VERB	X5.1+/A2.1+ X3.4 A4.2+
reformere	VERB	A2.1+
reformet	VERB	A2.1+
reformer	NOUN	A2.1+/S2mf G1.2/S2mf
reformere	NOUN	A2.1+/S2mf G1.2/S2mf
reformulere	VERB	X2.1 Q2.2
omkvæd	NOUN	K2 Q2.1/N6+@
omramme	VERB	X2.1
omrammet	VERB	X2.1
omramning	NOUN	X2.1
opfriske	VERB	B2+ A5.1+/A2.1 O4.2+
opfrisket	VERB	B2+ A5.1+/A2.1
opfrisker	NOUN	A5.1+/A2.1 F1
opfrisker	VERB	B2+ A5.1+/A2.1
opfriskende	ADJ	B2+ A5.1+/A2.1
opfriskning	NOUN	B2+ A5.1+/A2.1 F2 A2.1+
opfriskninger	NOUN	F2
kølet	ADJ	O4.6-
køleskabstørrelse	ADJ	N3.2
genfrosset	VERB	O4.6-
genpåfyldning	VERB	M5 M4 M3
genpåfyldning	NOUN	M5 M4 M3
flygtninge-	ADJ	G1.1/M1
flygtningehjælpende	ADJ	M1/S2mf/S8+
flygtningrelateret	ADJ	M1/S2mf
flygtninge	NOUN	M1/S2mf
tilbagebetalingsberettiget	ADJ	I1.1+/A9-
renoveret	ADJ	H5/A2.1 A5.1+/A2.1/H1
renoverende	ADJ	H5/A2.1
renoveringer	NOUN	H5/A2.1
genmøblering	VERB	H5/N6+
genindvinde	VERB	A9+
regalier	NOUN	B5
betragte	VERB	X2.1
betragtet	VERB	X2.1
vedrørende	NOUN	X2.1
uanset	ADV	A11.1- E6+
regatta	NOUN	M4
regentskabs	ADJ	T1.1.1
regentskab	NOUN	T1.1.1 G1.1
genoprettet	VERB	T2+/N6+
genopretning	NOUN	A1.1.1/N6+
regent	NOUN	S7.1+/S2mf
regenter	NOUN	S7.1+/S2mf
reggae	NOUN	K2
reggie	ADJ	M6
regime	NOUN	G1.1 S7.1+ B3
regimen	NOUN	B3
militær	VERB	A1.7+
regiment	NOUN	G3/S5+c S5+c
regimental	ADJ	G3 A1.7+
regimenteret	ADJ	A1.7+
regimentere	VERB	A1.7+
region	NOUN	M7 B1
regional	ADJ	M7
regionalisere	VERB	M6
regionalt	ADV	M7
registrere	VERB	Q1.2/G1.1 N3.1 A9+ Q2.1 A10+ X2.5+
registreret	ADJ	Q1.2/G1.1 I3.2+
registreret	VERB	Q1.2/G1.1 N3.1 A9+ Q2.1 A10+ X2.5+
registrering	VERB	Q1.2/G1.1 N3.1 A9+ Q2.1 A10+ X2.5+
registrerende	ADJ	Q1.2/G1.1 N3.1 A9+ Q2.1 A10+ X2.5+
registrering	NOUN	Q1.2/G1.1 N3.1 A9+ Q2.1 A10+ X2.5+
registret	NOUN	G1.1/H1
genklassificering	VERB	S7.1/A2.1
tilbagegå	VERB	T1.1.1 A5.1-/A2.1
bekymre	VERB	E4.1- E6-
bekymret	ADV	E4.1- E6-
beklagelig	ADJ	E4.1-
beklageligt	ADV	E4.1-
regelmæssig	ADJ	A6.2+ N6+ O4.1 I3.1 T2++ A13.3
stamtræ	NOUN	N6+/S2mf G3/S2mf
regulering	NOUN	G1.1/A6.2+ G2.1 A1.7+/G1.1
regulere	VERB	A6.2+ G1.1/A6.2+ A1.7+/G1.1 A1.1.1
reguleret	VERB	A6.2+ G1.1/A6.2+
regelmæssighed	NOUN	N6+ A6.1+ A6.2+
regelmæssigt	ADV	N6+
reguleret	ADJ	A1.7+/G1.1 A1.1.1
reguleringer	NOUN	G2.1 A1.7+/G1.1
regulator	NOUN	O2 S7.1+/S2mf
regulatorisk	ADJ	A1.7-/G1.1
opkaste	VERB	B1 Q2.1/N6+
opkastning	NOUN	B1 Q2.2
rehabilitering	NOUN	B3 S8+
genfortælling	NOUN	A2.1+
genfortælle	VERB	A2.1+
prøver	NOUN	K4 X8+ K5.1
genopvarme	VERB	O4.6/N6+
genopvarmet	ADJ	O4.6/N6+
genhuse	VERB	H4/A2.1
genhused	VERB	H4/A2.1
genhusning	NOUN	H4/A2.1+
genhusning	VERB	H4/A2.1+
herske	VERB	S7.1+
herskende	ADJ	S7.1+
herskende	NOUN	S7.1+
genantænde	VERB	O4.6+/N6+ A2.2/N6+ T2+/N6+
genantændt	VERB	O4.6+/N6+ A2.2/N6+
genbetale	VERB	I1/A9-
genbetalt	VERB	I1/A9-
genpålægge	VERB	S6+/N6 S7.1+/X7-/N6
tøjler	NOUN	O2 A1.7+ S7.1+
genindføje	VERB	S9
støtter	VERB	O4.1/A2.1 N5+/A2.1
genindsætte	VERB	I3.1/N6+
genindsat	VERB	I3.1/N6+ S1.1.3+/N6+
genintegrering	NOUN	A1.8+ S5+
genindført	VERB	T2+/N6+
genindføring	NOUN	T2+/N6+
genopfinde	VERB	N6+/X2.1
genopfindelse	NOUN	N6+/X2.1
geninvestere	VERB	I1.1/N6+
geninvesteret	VERB	I1.1/N6+
geninvestering	NOUN	I1.1/N6+
genopfriske	VERB	B2+/N6+ A5.1+/A2.1/N6+ X5.2+/N6+ T3-/A2.1 A2.1+ A5.1+/A2.1 O4.2+/A2.1
genudgivelse	NOUN	A9-/N6+ Q4.1
genudgive	VERB	A9-/N6+ Q4.1
afviselighed	NOUN	X7-
genforene	VERB	S5+/N6+ A1.8+/N6+ A1.8+/G1.1 A1.1.1
genforenet	VERB	S5+/N6+ A1.8+/N6+ A1.8+/G1.1 A1.1.1
relatere	VERB	A2.2 S3.1 X2.5+ Q2.1
relateret	ADJ	A2.2 S4
